interaction_id,user_id,content_id,timestamp,session_id,interaction_type,duration_seconds,completed,outcome,source,position,concepts_covered
7355,U1597,C002,2026-06-09 19:16:00,U1597-2,read,57.5,True,correct,browse,2,C01
7356,U0996,C025,2026-06-09 20:05:00,U0996-4,read,22.9,False,na,recommended,6,C18
7357,U0996,C025,2026-06-09 20:05:00,U0996-4,read,243.9,True,correct,browse,3,C18
7358,U0565,C100,2026-06-09 20:16:00,U0565-5,read,163.0,True,correct,recommended,9,C24;C12
7359,U0565,C018,2026-06-09 20:16:00,U0565-5,read,238.6,True,correct,search,2,C02
7360,U0565,C018,2026-06-09 20:16:00,U0565-5,read,446.9,True,correct,browse,9,C02
7361,U0565,C100,2026-06-09 20:16:00,U0565-5,read,174.0,True,correct,recommended,5,C24;C12
7362,U0565,C100,2026-06-09 20:16:00,U0565-5,read,185.5,True,correct,recommended,4,C24;C12
7363,U1278,C008,2026-06-09 20:53:00,U1278-1,read,64.3,True,correct,recommended,7,C03
7364,U1278,C074,2026-06-09 20:53:00,U1278-1,tool,135.5,True,na,browse,6,C23
7365,U1278,C028,2026-06-09 20:53:00,U1278-1,read,386.0,True,correct,browse,6,C15
7366,U1278,C028,2026-06-09 20:53:00,U1278-1,read,420.5,True,correct,browse,9,C15
7367,U1415,C023,2026-06-09 22:33:00,U1415-3,read,54.5,True,correct,browse,4,C11
7368,U1411,C060,2026-06-10 07:43:00,U1411-2,read,247.4,True,correct,browse,3,C11
7369,U1749,C090,2026-06-10 08:37:00,U1749-1,read,105.9,True,correct,browse,8,C16
7370,U1749,C090,2026-06-10 08:37:00,U1749-1,read,455.5,True,correct,recommended,5,C16
7371,U1341,C052,2026-06-10 11:17:00,U1341-1,read,336.3,True,correct,browse,10,C22
7372,U1341,C052,2026-06-10 11:17:00,U1341-1,read,13.9,False,incorrect,recommended,1,C22
7373,U1341,C028,2026-06-10 11:17:00,U1341-1,read,82.8,False,na,browse,8,C15
7374,U1341,C001,2026-06-10 11:17:00,U1341-1,read,88.3,True,correct,recommended,6,C01
7375,U1341,C001,2026-06-10 11:17:00,U1341-1,read,212.8,True,correct,browse,1,C01
7376,U0934,C074,2026-06-10 11:53:00,U0934-4,tool,220.8,False,na,recommended,3,C23
7377,U0934,C052,2026-06-10 11:53:00,U0934-4,read,100.7,True,correct,browse,3,C22
7378,U0381,C080,2026-06-10 17:05:00,U0381-6,read,75.5,True,correct,search,3,C06
7379,U0381,C091,2026-06-10 17:05:00,U0381-6,read,119.6,True,correct,recommended,10,C16
7380,U0381,C091,2026-06-10 17:05:00,U0381-6,read,124.7,True,correct,recommended,10,C16
7381,U0381,C010,2026-06-10 17:05:00,U0381-6,read,33.7,False,na,recommended,9,C23
7382,U0381,C080,2026-06-10 17:05:00,U0381-6,read,48.8,False,na,browse,7,C06
7383,U0381,C080,2026-06-10 17:05:00,U0381-6,read,54.9,False,incorrect,recommended,6,C06
7384,U0381,C080,2026-06-10 17:05:00,U0381-6,read,189.4,True,correct,search,1,C06
7385,U0950,C011,2026-06-10 17:36:00,U0950-1,read,335.9,True,correct,recommended,7,C08
7386,U0529,C025,2026-06-10 17:57:00,U0529-2,read,127.4,True,correct,recommended,9,C18
7387,U0529,C003,2026-06-10 17:57:00,U0529-2,read,198.2,True,correct,browse,3,C01
7388,U0529,C025,2026-06-10 17:57:00,U0529-2,read,220.6,True,correct,recommended,5,C18
7389,U0773,C081,2026-06-10 17:59:00,U0773-1,tool,256.5,True,na,recommended,10,C16
7390,U0773,C061,2026-06-10 17:59:00,U0773-1,read,110.2,True,correct,recommended,8,C28
7391,U1800,C005,2026-06-10 18:44:00,U1800-3,read,264.0,True,correct,recommended,2,C23
7392,U0764,C010,2026-06-10 19:48:00,U0764-1,read,269.1,True,incorrect,search,5,C23
7393,U0764,C010,2026-06-10 19:48:00,U0764-1,read,143.5,True,correct,browse,9,C23
7394,U1568,C058,2026-06-11 00:41:00,U1568-2,read,546.8,True,correct,recommended,4,C09
7395,U1568,C013,2026-06-11 00:41:00,U1568-2,read,50.4,True,incorrect,recommended,1,C16
7396,U1568,C013,2026-06-11 00:41:00,U1568-2,read,154.5,True,correct,browse,3,C16
7397,U1568,C013,2026-06-11 00:41:00,U1568-2,read,218.4,True,correct,recommended,2,C16
7398,U0818,C092,2026-06-11 00:51:00,U0818-1,read,103.5,True,correct,recommended,8,C18
7399,U0818,C082,2026-06-11 00:51:00,U0818-1,read,438.9,True,correct,browse,6,C18
7400,U0818,C026,2026-06-11 00:51:00,U0818-1,read,200.1,True,correct,recommended,4,C19
7401,U0057,C003,2026-06-11 12:33:00,U0057-1,read,668.6,True,correct,recommended,1,C01
7402,U0057,C011,2026-06-11 12:33:00,U0057-1,read,168.0,True,incorrect,browse,10,C08
7403,U0274,C082,2026-06-11 12:47:00,U0274-2,read,344.1,True,correct,recommended,6,C18
7404,U1421,C051,2026-06-11 14:16:00,U1421-1,read,256.1,True,correct,browse,5,C21
7405,U1421,C007,2026-06-11 14:16:00,U1421-1,read,264.3,True,correct,browse,3,C11
7406,U1421,C025,2026-06-11 14:16:00,U1421-1,read,149.4,True,correct,browse,5,C18
7407,U1421,C025,2026-06-11 14:16:00,U1421-1,read,170.6,True,correct,recommended,6,C18
7408,U1421,C051,2026-06-11 14:16:00,U1421-1,read,483.2,True,correct,recommended,9,C21
7409,U1421,C051,2026-06-11 14:16:00,U1421-1,read,403.8,True,correct,browse,9,C21
7410,U1389,C107,2026-06-11 17:18:00,U1389-2,read,198.3,True,correct,search,10,C15;C29
7411,U1656,C086,2026-06-11 19:09:00,U1656-3,read,287.6,True,correct,browse,6,C27
7412,U0711,C099,2026-06-12 07:28:00,U0711-1,read,50.7,False,na,browse,10,C20
7413,U0711,C054,2026-06-12 07:28:00,U0711-1,read,362.5,True,correct,recommended,10,C15;C29
7414,U0711,C054,2026-06-12 07:28:00,U0711-1,read,15.5,False,na,search,7,C15;C29
7415,U0711,C080,2026-06-12 07:28:00,U0711-1,read,70.0,True,correct,recommended,9,C06
7416,U0711,C080,2026-06-12 07:28:00,U0711-1,read,677.6,True,correct,recommended,5,C06
7417,U0711,C054,2026-06-12 07:28:00,U0711-1,read,148.5,True,correct,recommended,3,C15;C29
7418,U0711,C080,2026-06-12 07:28:00,U0711-1,read,88.2,True,correct,search,8,C06
7419,U0711,C080,2026-06-12 07:28:00,U0711-1,read,27.8,False,incorrect,browse,6,C06
7420,U0711,C054,2026-06-12 07:28:00,U0711-1,read,73.2,False,incorrect,browse,6,C15;C29
7421,U0049,C050,2026-06-12 08:19:00,U0049-4,read,13.4,False,na,recommended,4,C21
7422,U0590,C064,2026-06-12 09:14:00,U0590-6,read,285.8,True,correct,recommended,8,C15
7423,U1951,C008,2026-06-12 11:39:00,U1951-5,read,109.9,True,correct,recommended,5,C03
7424,U0621,C070,2026-06-12 12:49:00,U0621-5,read,253.5,True,correct,recommended,10,C26
7425,U0113,C010,2026-06-12 16:40:00,U0113-1,read,201.5,True,correct,recommended,10,C23
7426,U0113,C090,2026-06-12 16:40:00,U0113-1,read,270.9,True,correct,recommended,9,C16
7427,U0113,C010,2026-06-12 16:40:00,U0113-1,read,137.2,True,correct,recommended,8,C23
7428,U1985,C104,2026-06-12 20:20:00,U1985-1,view,60.5,False,na,recommended,7,C24;C12
7429,U1985,C091,2026-06-12 20:20:00,U1985-1,read,52.0,True,correct,recommended,10,C16
7430,U0813,C008,2026-06-12 21:17:00,U0813-5,read,60.3,True,correct,recommended,10,C03
7431,U0813,C008,2026-06-12 21:17:00,U0813-5,read,94.5,True,correct,recommended,1,C03
7432,U0813,C095,2026-06-12 21:17:00,U0813-5,read,159.1,True,incorrect,recommended,8,C17
7433,U0813,C095,2026-06-12 21:17:00,U0813-5,read,260.0,True,correct,recommended,10,C17
7434,U0813,C098,2026-06-12 21:17:00,U0813-5,read,91.2,False,na,recommended,2,C20
7435,U1306,C050,2026-06-12 21:34:00,U1306-4,read,129.8,True,correct,browse,5,C21
7436,U1306,C092,2026-06-12 21:34:00,U1306-4,read,80.9,True,correct,recommended,9,C18
7437,U0045,C023,2026-06-12 22:13:00,U0045-1,read,390.3,True,correct,recommended,5,C11
7438,U0045,C074,2026-06-12 22:13:00,U0045-1,tool,168.5,False,na,browse,6,C23
7439,U0045,C001,2026-06-12 22:13:00,U0045-1,read,389.5,True,incorrect,recommended,5,C01
7440,U0045,C074,2026-06-12 22:13:00,U0045-1,tool,163.1,True,na,recommended,3,C23
7441,U0045,C001,2026-06-12 22:13:00,U0045-1,read,154.9,True,correct,recommended,5,C01
7442,U0969,C013,2026-06-13 02:40:00,U0969-3,read,115.5,True,correct,search,1,C16
7443,U0969,C080,2026-06-13 02:40:00,U0969-3,read,196.3,True,correct,search,1,C06
7444,U0648,C006,2026-06-13 03:55:00,U0648-1,view,44.6,False,na,recommended,2,C08
7445,U0648,C088,2026-06-13 03:55:00,U0648-1,read,137.1,True,correct,browse,5,C07
7446,U0648,C009,2026-06-13 03:55:00,U0648-1,read,65.6,False,incorrect,recommended,10,C03
7447,U0648,C009,2026-06-13 03:55:00,U0648-1,read,38.7,False,na,search,4,C03
7448,U0648,C088,2026-06-13 03:55:00,U0648-1,read,52.5,False,na,recommended,8,C07
7449,U1081,C047,2026-06-13 11:40:00,U1081-1,read,70.2,False,na,recommended,8,C02
7450,U0131,C085,2026-06-13 11:49:00,U0131-2,view,84.6,False,na,browse,1,C21
7451,U0131,C085,2026-06-13 11:49:00,U0131-2,view,92.3,False,na,browse,6,C21
7452,U0131,C004,2026-06-13 11:49:00,U0131-2,view,45.2,False,incorrect,search,9,C12
7453,U0276,C106,2026-06-13 14:22:00,U0276-1,read,212.1,True,correct,recommended,3,C21
7454,U0276,C003,2026-06-13 14:22:00,U0276-1,read,160.2,True,correct,recommended,6,C01
7455,U1976,C081,2026-06-13 15:43:00,U1976-2,tool,95.9,False,na,recommended,9,C16
7456,U0406,C002,2026-06-13 16:21:00,U0406-2,read,138.0,True,correct,browse,5,C01
7457,U0406,C016,2026-06-13 16:21:00,U0406-2,read,119.1,True,correct,recommended,3,C28
7458,U0208,C023,2026-06-13 17:11:00,U0208-3,read,30.7,False,na,browse,9,C11
7459,U0208,C029,2026-06-13 17:11:00,U0208-3,read,125.6,True,correct,recommended,4,C15
7460,U0208,C049,2026-06-13 17:11:00,U0208-3,read,744.5,True,correct,search,2,C05;C06
7461,U0208,C092,2026-06-13 17:11:00,U0208-3,read,203.7,False,na,recommended,9,C18
7462,U0208,C023,2026-06-13 17:11:00,U0208-3,read,146.8,True,correct,search,8,C11
7463,U0208,C092,2026-06-13 17:11:00,U0208-3,read,298.0,True,correct,recommended,8,C18
7464,U0079,C013,2026-06-13 17:54:00,U0079-1,read,158.8,True,correct,recommended,6,C16
7465,U0079,C007,2026-06-13 17:54:00,U0079-1,view,97.0,False,incorrect,browse,2,C11
7466,U1088,C029,2026-06-13 18:08:00,U1088-1,read,130.1,True,correct,recommended,2,C15
7467,U1088,C029,2026-06-13 18:08:00,U1088-1,read,249.5,True,correct,browse,8,C15
7468,U1088,C011,2026-06-13 18:08:00,U1088-1,read,345.7,True,correct,browse,1,C08
7469,U0945,C051,2026-06-13 18:18:00,U0945-5,read,98.1,False,incorrect,browse,9,C21
7470,U0945,C051,2026-06-13 18:18:00,U0945-5,read,81.3,False,na,search,10,C21
7471,U0745,C112,2026-06-13 21:45:00,U0745-1,read,329.8,True,correct,search,6,C27;C13
7472,U0745,C109,2026-06-13 21:45:00,U0745-1,read,107.7,True,correct,search,5,C27;C13
7473,U0150,C070,2026-06-13 21:58:00,U0150-1,read,67.5,True,correct,browse,7,C26
7474,U0812,C016,2026-06-13 23:10:00,U0812-3,read,122.5,True,correct,search,2,C28
7475,U1469,C018,2026-06-14 10:13:00,U1469-3,read,226.1,True,correct,recommended,10,C02
7476,U0338,C047,2026-06-14 14:28:00,U0338-3,read,34.5,False,na,browse,6,C02
7477,U0495,C041,2026-06-14 14:34:00,U0495-1,read,105.5,True,correct,search,10,C13;C14
7478,U0495,C082,2026-06-14 14:34:00,U0495-1,read,196.8,True,correct,recommended,2,C18
7479,U0495,C002,2026-06-14 14:34:00,U0495-1,read,209.0,False,na,recommended,7,C01
7480,U0373,C106,2026-06-14 14:56:00,U0373-1,read,121.2,True,correct,recommended,2,C21
7481,U0373,C026,2026-06-14 14:56:00,U0373-1,read,34.1,False,na,recommended,7,C19
7482,U1892,C002,2026-06-14 15:09:00,U1892-4,read,20.4,False,na,recommended,8,C01
7483,U1892,C090,2026-06-14 15:09:00,U1892-4,read,58.7,False,incorrect,recommended,6,C16
7484,U1892,C090,2026-06-14 15:09:00,U1892-4,read,26.7,False,na,recommended,5,C16
7485,U1613,C095,2026-06-14 18:21:00,U1613-1,read,10.1,False,na,search,10,C17
7486,U1214,C008,2026-06-15 00:49:00,U1214-3,view,47.0,False,na,recommended,10,C03
7487,U1653,C092,2026-06-15 07:07:00,U1653-1,read,638.8,True,correct,search,8,C18
7488,U1653,C081,2026-06-15 07:07:00,U1653-1,tool,254.8,True,na,browse,9,C16
7489,U1177,C002,2026-06-15 07:52:00,U1177-8,read,89.3,False,na,recommended,3,C01
7490,U0700,C060,2026-06-15 09:19:00,U0700-1,read,130.9,True,correct,search,4,C11
7491,U0700,C007,2026-06-15 09:19:00,U0700-1,view,100.2,False,na,browse,9,C11
7492,U0700,C060,2026-06-15 09:19:00,U0700-1,read,38.5,False,na,browse,8,C11
7493,U0700,C007,2026-06-15 09:19:00,U0700-1,read,219.0,True,correct,recommended,5,C11
7494,U0700,C060,2026-06-15 09:19:00,U0700-1,read,193.4,True,correct,recommended,5,C11
7495,U0700,C007,2026-06-15 09:19:00,U0700-1,read,85.8,True,correct,recommended,1,C11
7496,U0700,C005,2026-06-15 09:19:00,U0700-1,view,33.6,False,na,recommended,1,C23
7497,U1282,C091,2026-06-15 09:45:00,U1282-3,read,39.7,True,correct,recommended,4,C16
7498,U1943,C005,2026-06-15 09:49:00,U1943-1,read,97.1,True,correct,browse,4,C23
7499,U0406,C018,2026-06-15 10:04:00,U0406-1,read,147.0,True,correct,browse,5,C02
7500,U0406,C018,2026-06-15 10:04:00,U0406-1,read,148.5,True,correct,recommended,6,C02
7501,U0089,C001,2026-06-15 10:08:00,U0089-6,read,184.9,True,correct,browse,9,C01
7502,U1010,C010,2026-06-15 10:30:00,U1010-1,read,145.8,True,correct,recommended,10,C23
7503,U1010,C010,2026-06-15 10:30:00,U1010-1,read,306.0,True,correct,recommended,8,C23
7504,U1010,C107,2026-06-15 10:30:00,U1010-1,read,30.8,True,correct,recommended,5,C15;C29
7505,U1010,C016,2026-06-15 10:30:00,U1010-1,read,81.5,False,incorrect,browse,6,C28
7506,U1214,C018,2026-06-15 11:17:00,U1214-1,read,462.0,True,incorrect,browse,1,C02
7507,U1214,C091,2026-06-15 11:17:00,U1214-1,read,24.7,False,na,recommended,4,C16
7508,U1214,C026,2026-06-15 11:17:00,U1214-1,read,28.8,False,na,recommended,2,C19
7509,U1214,C092,2026-06-15 11:17:00,U1214-1,read,210.3,False,na,recommended,6,C18
7510,U1214,C092,2026-06-15 11:17:00,U1214-1,read,11.3,False,na,recommended,3,C18
7511,U1123,C091,2026-06-15 13:30:00,U1123-3,read,247.3,True,correct,recommended,5,C16
7512,U1361,C067,2026-06-15 14:10:00,U1361-1,read,109.4,True,incorrect,browse,4,C15
7513,U1361,C049,2026-06-15 14:10:00,U1361-1,read,944.9,True,incorrect,browse,2,C05;C06
7514,U1361,C049,2026-06-15 14:10:00,U1361-1,read,185.7,True,correct,browse,5,C05;C06
7515,U1361,C067,2026-06-15 14:10:00,U1361-1,view,282.6,False,na,recommended,1,C15
7516,U1361,C005,2026-06-15 14:10:00,U1361-1,view,83.9,False,na,search,3,C23
7517,U0152,C048,2026-06-15 15:31:00,U0152-1,read,135.1,True,correct,browse,3,C02
7518,U0152,C048,2026-06-15 15:31:00,U0152-1,read,479.0,True,correct,browse,9,C02
7519,U1557,C082,2026-06-15 17:07:00,U1557-1,read,189.8,True,correct,recommended,7,C18
7520,U1557,C075,2026-06-15 17:07:00,U1557-1,tool,138.3,True,na,recommended,8,C16
7521,U1557,C082,2026-06-15 17:07:00,U1557-1,read,19.8,False,na,recommended,6,C18
7522,U1557,C082,2026-06-15 17:07:00,U1557-1,read,142.6,True,correct,recommended,6,C18
7523,U0506,C103,2026-06-15 19:23:00,U0506-4,view,10.9,False,na,browse,7,C24;C12
7524,U0506,C085,2026-06-15 19:23:00,U0506-4,view,29.1,False,na,recommended,8,C21
7525,U0856,C066,2026-06-15 19:29:00,U0856-2,read,218.1,True,correct,recommended,4,C15
7526,U0856,C002,2026-06-15 19:29:00,U0856-2,read,503.6,True,correct,browse,6,C01
7527,U0856,C066,2026-06-15 19:29:00,U0856-2,read,74.9,True,correct,search,3,C15
7528,U0970,C050,2026-06-15 19:50:00,U0970-4,read,84.8,False,na,search,1,C21
7529,U1297,C065,2026-06-15 20:12:00,U1297-1,read,64.9,True,correct,browse,8,C15
7530,U0285,C090,2026-06-15 21:28:00,U0285-3,read,201.7,True,correct,browse,1,C16
7531,U0285,C055,2026-06-15 21:28:00,U0285-3,view,249.0,False,na,browse,6,C30
7532,U0302,C112,2026-06-15 22:38:00,U0302-5,read,112.0,True,correct,browse,4,C27;C13
7533,U0625,C018,2026-06-16 04:32:00,U0625-2,read,41.7,False,na,recommended,4,C02
7534,U0653,C053,2026-06-16 08:03:00,U0653-3,read,62.5,True,correct,recommended,1,C29
7535,U0772,C017,2026-06-16 08:13:00,U0772-1,read,111.6,False,na,search,4,C08
7536,U1322,C061,2026-06-16 08:41:00,U1322-7,read,187.6,True,correct,search,8,C28
7537,U0007,C082,2026-06-16 11:05:00,U0007-4,read,37.9,False,na,recommended,8,C18
7538,U0208,C062,2026-06-16 11:32:00,U0208-2,read,228.3,True,correct,browse,2,C12
7539,U0208,C075,2026-06-16 11:32:00,U0208-2,tool,50.1,False,na,search,9,C16
7540,U1642,C082,2026-06-16 11:48:00,U1642-1,read,689.2,True,correct,recommended,5,C18
7541,U1642,C057,2026-06-16 11:48:00,U1642-1,read,49.4,True,correct,recommended,10,C02
7542,U0867,C083,2026-06-16 16:57:00,U0867-2,view,57.7,False,na,search,5,C25
7543,U0867,C052,2026-06-16 16:57:00,U0867-2,read,108.5,False,na,recommended,9,C22
7544,U0867,C109,2026-06-16 16:57:00,U0867-2,view,73.7,False,na,recommended,6,C27;C13
7545,U0207,C081,2026-06-16 20:28:00,U0207-2,tool,225.0,True,na,recommended,8,C16
7546,U0207,C074,2026-06-16 20:28:00,U0207-2,tool,143.0,True,na,search,4,C23
7547,U0207,C002,2026-06-16 20:28:00,U0207-2,read,34.8,True,correct,recommended,5,C01
7548,U0207,C002,2026-06-16 20:28:00,U0207-2,read,158.0,True,correct,recommended,6,C01
7549,U0207,C081,2026-06-16 20:28:00,U0207-2,tool,135.3,False,na,recommended,2,C16
7550,U0207,C002,2026-06-16 20:28:00,U0207-2,read,276.2,True,correct,browse,7,C01
7551,U0690,C085,2026-06-16 22:02:00,U0690-1,read,134.4,True,correct,recommended,4,C21
7552,U0211,C085,2026-06-17 06:15:00,U0211-4,read,80.2,True,correct,search,2,C21
7553,U0211,C072,2026-06-17 06:15:00,U0211-4,tool,70.0,False,na,search,2,C03
7554,U0211,C085,2026-06-17 06:15:00,U0211-4,view,15.3,False,na,search,8,C21
7555,U0211,C092,2026-06-17 06:15:00,U0211-4,read,221.5,True,incorrect,recommended,3,C18
7556,U0211,C092,2026-06-17 06:15:00,U0211-4,read,185.5,True,correct,browse,8,C18
7557,U1952,C106,2026-06-17 08:45:00,U1952-1,view,15.1,False,na,recommended,7,C21
7558,U1952,C057,2026-06-17 08:45:00,U1952-1,read,261.1,True,correct,browse,8,C02
7559,U1952,C095,2026-06-17 08:45:00,U1952-1,read,95.5,False,na,recommended,9,C17
7560,U1952,C099,2026-06-17 08:45:00,U1952-1,read,31.4,False,na,browse,3,C20
7561,U1952,C106,2026-06-17 08:45:00,U1952-1,read,678.7,True,correct,recommended,5,C21
7562,U1952,C057,2026-06-17 08:45:00,U1952-1,view,57.6,False,incorrect,browse,4,C02
7563,U1952,C095,2026-06-17 08:45:00,U1952-1,read,275.3,False,na,recommended,4,C17
7564,U0212,C073,2026-06-17 09:30:00,U0212-3,tool,29.8,True,na,browse,10,C02
7565,U1715,C015,2026-06-17 14:57:00,U1715-1,read,460.2,True,correct,browse,10,C28
7566,U1424,C010,2026-06-17 15:00:00,U1424-1,read,236.7,False,na,browse,3,C23
7567,U1424,C018,2026-06-17 15:00:00,U1424-1,read,41.6,False,na,recommended,7,C02
7568,U1424,C018,2026-06-17 15:00:00,U1424-1,read,127.3,True,correct,recommended,9,C02
7569,U1424,C109,2026-06-17 15:00:00,U1424-1,read,252.3,True,correct,browse,9,C27;C13
7570,U1424,C018,2026-06-17 15:00:00,U1424-1,read,68.0,True,incorrect,recommended,3,C02
7571,U1424,C109,2026-06-17 15:00:00,U1424-1,read,479.9,True,correct,recommended,9,C27;C13
7572,U1424,C109,2026-06-17 15:00:00,U1424-1,read,453.0,True,correct,browse,3,C27;C13
7573,U1424,C010,2026-06-17 15:00:00,U1424-1,read,800.7,True,correct,search,5,C23
7574,U1424,C010,2026-06-17 15:00:00,U1424-1,read,295.3,True,correct,recommended,7,C23
7575,U0402,C019,2026-06-17 15:13:00,U0402-2,read,158.4,True,correct,browse,10,C09
7576,U0402,C058,2026-06-17 15:13:00,U0402-2,read,59.0,False,na,browse,6,C09
7577,U0402,C005,2026-06-17 15:13:00,U0402-2,view,214.8,False,na,recommended,4,C23
7578,U0618,C114,2026-06-17 17:39:00,U0618-1,read,112.6,False,na,search,8,C27
7579,U0833,C069,2026-06-17 19:21:00,U0833-2,view,17.5,False,na,browse,3,C26
7580,U0865,C054,2026-06-17 21:28:00,U0865-1,read,56.0,False,na,recommended,2,C15;C29
7581,U1765,C106,2026-06-17 21:42:00,U1765-2,view,56.8,False,na,recommended,10,C21
7582,U1534,C025,2026-06-17 21:45:00,U1534-4,read,124.6,True,correct,search,10,C18
7583,U1534,C010,2026-06-17 21:45:00,U1534-4,read,90.5,False,na,recommended,3,C23
7584,U1534,C010,2026-06-17 21:45:00,U1534-4,read,42.4,False,na,browse,8,C23
7585,U0926,C027,2026-06-18 10:01:00,U0926-1,read,32.1,False,na,search,1,C11
7586,U1310,C074,2026-06-18 12:46:00,U1310-7,tool,37.9,False,na,browse,2,C23
7587,U1310,C074,2026-06-18 12:46:00,U1310-7,tool,80.2,False,na,recommended,10,C23
7588,U1273,C013,2026-06-18 13:39:00,U1273-3,read,70.1,True,correct,recommended,7,C16
7589,U1273,C016,2026-06-18 13:39:00,U1273-3,read,123.1,False,na,search,7,C28
7590,U1273,C013,2026-06-18 13:39:00,U1273-3,read,36.9,False,incorrect,browse,1,C16
7591,U1273,C047,2026-06-18 13:39:00,U1273-3,read,97.7,False,na,browse,2,C02
7592,U1273,C016,2026-06-18 13:39:00,U1273-3,read,439.6,True,correct,recommended,6,C28
7593,U1273,C016,2026-06-18 13:39:00,U1273-3,read,349.3,True,correct,recommended,2,C28
7594,U1627,C050,2026-06-18 14:28:00,U1627-3,read,43.4,False,na,browse,3,C21
7595,U1940,C082,2026-06-18 16:44:00,U1940-2,read,157.6,False,na,recommended,6,C18
7596,U1940,C005,2026-06-18 16:44:00,U1940-2,read,266.9,True,correct,recommended,5,C23
7597,U1940,C082,2026-06-18 16:44:00,U1940-2,read,159.0,True,correct,recommended,6,C18
7598,U1286,C114,2026-06-18 16:51:00,U1286-3,read,101.5,True,correct,recommended,4,C27
7599,U1286,C114,2026-06-18 16:51:00,U1286-3,read,287.6,True,correct,browse,5,C27
7600,U1286,C036,2026-06-18 16:51:00,U1286-3,read,67.9,False,na,browse,9,C12
7601,U1286,C114,2026-06-18 16:51:00,U1286-3,read,138.2,True,correct,recommended,4,C27
7602,U1286,C015,2026-06-18 16:51:00,U1286-3,read,13.5,False,incorrect,browse,10,C28
7603,U1286,C015,2026-06-18 16:51:00,U1286-3,read,94.8,True,correct,browse,7,C28
7604,U1230,C025,2026-06-18 17:25:00,U1230-4,read,514.7,True,correct,browse,2,C18
7605,U0587,C048,2026-06-18 18:16:00,U0587-2,read,166.5,True,correct,browse,1,C02
7606,U0587,C111,2026-06-18 18:16:00,U0587-2,view,172.1,False,na,browse,1,C27
7607,U0587,C048,2026-06-18 18:16:00,U0587-2,read,162.5,True,correct,search,3,C02
7608,U1377,C017,2026-06-18 18:24:00,U1377-4,read,99.5,True,correct,search,6,C08
7609,U0298,C064,2026-06-18 18:33:00,U0298-1,view,11.4,False,na,recommended,10,C15
7610,U0573,C029,2026-06-18 19:14:00,U0573-2,read,46.5,True,correct,browse,6,C15
7611,U1339,C013,2026-06-18 20:23:00,U1339-3,read,99.7,True,correct,recommended,1,C16
7612,U1339,C010,2026-06-18 20:23:00,U1339-3,read,164.1,True,correct,recommended,9,C23
7613,U1339,C072,2026-06-18 20:23:00,U1339-3,tool,169.5,True,na,browse,2,C03
7614,U1339,C013,2026-06-18 20:23:00,U1339-3,read,160.2,True,correct,recommended,8,C16
7615,U0101,C091,2026-06-18 21:58:00,U0101-1,read,86.6,True,incorrect,recommended,2,C16
7616,U0866,C098,2026-06-19 03:41:00,U0866-3,read,109.4,True,correct,search,10,C20
7617,U0381,C018,2026-06-19 09:09:00,U0381-4,read,337.0,True,correct,search,9,C02
7618,U0381,C071,2026-06-19 09:09:00,U0381-4,tool,53.7,False,na,browse,5,C01
7619,U0381,C071,2026-06-19 09:09:00,U0381-4,tool,1540.7,True,na,recommended,8,C01
7620,U0381,C016,2026-06-19 09:09:00,U0381-4,read,180.6,True,correct,recommended,7,C28
7621,U0793,C097,2026-06-19 10:45:00,U0793-3,read,468.8,True,correct,recommended,10,C17
7622,U0495,C102,2026-06-19 11:32:00,U0495-2,read,161.3,True,correct,browse,7,C12;C13
7623,U0495,C102,2026-06-19 11:32:00,U0495-2,view,22.9,False,incorrect,browse,4,C12;C13
7624,U0495,C029,2026-06-19 11:32:00,U0495-2,read,29.5,False,na,browse,6,C15
7625,U0031,C091,2026-06-19 12:21:00,U0031-6,read,196.2,True,correct,search,6,C16
7626,U1618,C095,2026-06-19 14:48:00,U1618-4,read,21.3,False,na,recommended,1,C17
7627,U1408,C068,2026-06-19 16:56:00,U1408-1,read,80.8,True,correct,recommended,6,C12
7628,U0595,C081,2026-06-19 18:18:00,U0595-2,tool,87.8,False,na,browse,9,C16
7629,U0283,C073,2026-06-19 19:26:00,U0283-2,tool,192.0,True,na,recommended,9,C02
7630,U0634,C106,2026-06-19 20:18:00,U0634-1,view,18.3,False,na,browse,1,C21
7631,U0634,C010,2026-06-19 20:18:00,U0634-1,read,167.5,False,na,browse,7,C23
7632,U0634,C010,2026-06-19 20:18:00,U0634-1,read,20.1,False,na,search,6,C23
7633,U1128,C069,2026-06-19 20:31:00,U1128-2,view,121.8,False,na,recommended,3,C26
7634,U0964,C051,2026-06-19 22:04:00,U0964-3,read,151.5,True,correct,recommended,7,C21
7635,U0174,C010,2026-06-20 00:03:00,U0174-3,read,277.7,True,correct,browse,7,C23
7636,U0936,C018,2026-06-20 11:05:00,U0936-3,read,391.6,True,correct,search,4,C02
7637,U0936,C010,2026-06-20 11:05:00,U0936-3,read,1175.8,True,correct,search,2,C23
7638,U0936,C106,2026-06-20 11:05:00,U0936-3,view,24.8,False,na,recommended,8,C21
7639,U1894,C060,2026-06-20 11:28:00,U1894-2,read,56.8,False,na,recommended,1,C11
7640,U1894,C084,2026-06-20 11:28:00,U1894-2,read,76.1,False,na,search,2,C22
7641,U1894,C060,2026-06-20 11:28:00,U1894-2,read,45.7,False,incorrect,search,1,C11
