interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I01079,U0185,C001,viewed,0.604,0.61,0.461,2025-11-29T20:00:00
I01080,U0245,C002,viewed,0.516,0.61,0.353,2025-11-29T22:00:00
I01081,U0116,C069,viewed,0.12,0.066,,2025-11-30T00:00:00
I01082,U0115,C017,quiz_passed,0.834,1.0,0.679,2025-11-30T02:00:00
I01083,U0143,C074,viewed,0.306,0.41,,2025-11-30T04:00:00
I01084,U0098,C054,quiz_passed,0.766,1.0,0.762,2025-11-30T06:00:00
I01085,U0136,C046,completed,0.58,1.0,,2025-11-30T08:00:00
I01086,U0207,C048,completed,0.47,1.0,,2025-11-30T10:00:00
I01087,U0167,C017,viewed,0.422,0.42,0.385,2025-11-30T12:00:00
I01088,U0219,C069,completed,0.71,1.0,0.565,2025-11-30T14:00:00
I01089,U0036,C075,disliked,0.296,0.16,0.206,2025-11-30T16:00:00
I01090,U0073,C066,viewed,0.184,0.097,,2025-11-30T18:00:00
I01091,U0070,C016,quiz_passed,0.84,1.0,0.719,2025-11-30T20:00:00
I01092,U0031,C042,viewed,0.243,0.26,,2025-11-30T22:00:00
I01093,U0006,C002,viewed,0.21,0.28,,2025-12-01T00:00:00
I01094,U0098,C063,viewed,0.247,0.043,,2025-12-01T02:00:00
I01095,U0047,C005,completed,0.805,1.0,0.772,2025-12-01T04:00:00
I01096,U0010,C006,completed,0.812,1.0,0.68,2025-12-01T06:00:00
I01097,U0025,C071,viewed,0.118,0.09,,2025-12-01T08:00:00
I01098,U0159,C029,viewed,0.212,0.21,,2025-12-01T10:00:00
I01099,U0243,C051,viewed,0.52,0.65,0.455,2025-12-01T12:00:00
I01100,U0249,C058,viewed,0.534,0.52,0.37,2025-12-01T14:00:00
I01101,U0238,C057,viewed,0.213,0.076,,2025-12-01T16:00:00
I01102,U0189,C001,viewed,0.372,0.48,,2025-12-01T18:00:00
I01103,U0169,C048,quiz_passed,0.826,1.0,0.762,2025-12-01T20:00:00
I01104,U0105,C054,completed,0.704,1.0,0.58,2025-12-01T22:00:00
I01105,U0187,C073,completed,0.782,1.0,0.649,2025-12-02T00:00:00
I01106,U0101,C063,quiz_passed,0.912,1.0,0.867,2025-12-02T02:00:00
I01107,U0014,C010,viewed,0.406,0.65,,2025-12-02T04:00:00
I01108,U0104,C073,viewed,0.416,0.53,0.336,2025-12-02T06:00:00
I01109,U0082,C046,viewed,0.205,0.019,,2025-12-02T08:00:00
I01110,U0083,C044,completed,0.774,1.0,0.516,2025-12-02T10:00:00
I01111,U0014,C051,quiz_passed,0.774,1.0,0.762,2025-12-02T12:00:00
I01112,U0107,C050,completed,0.481,1.0,,2025-12-02T14:00:00
I01113,U0090,C045,viewed,0.241,0.037,,2025-12-02T16:00:00
I01114,U0151,C074,completed,0.855,1.0,0.772,2025-12-02T18:00:00
I01115,U0107,C005,completed,0.466,1.0,,2025-12-02T20:00:00
I01116,U0188,C070,viewed,0.442,0.22,0.444,2025-12-02T22:00:00
I01117,U0227,C042,completed,0.476,1.0,,2025-12-03T00:00:00
I01118,U0047,C075,quiz_passed,0.83,1.0,0.738,2025-12-03T02:00:00
I01119,U0102,C017,viewed,0.258,0.33,,2025-12-03T04:00:00
I01120,U0092,C044,viewed,0.42,0.61,,2025-12-03T06:00:00
I01121,U0103,C017,viewed,0.516,0.68,0.383,2025-12-03T08:00:00
I01122,U0153,C054,completed,0.513,1.0,,2025-12-03T10:00:00
I01123,U0183,C064,quiz_passed,0.711,1.0,0.604,2025-12-03T12:00:00
I01124,U0210,C043,completed,0.792,1.0,0.566,2025-12-03T14:00:00
I01125,U0193,C008,completed,0.513,1.0,,2025-12-03T16:00:00
I01126,U0183,C043,completed,0.758,1.0,0.573,2025-12-03T18:00:00
I01127,U0060,C011,quiz_passed,0.801,1.0,0.783,2025-12-03T20:00:00
I01128,U0207,C076,quiz_passed,0.759,1.0,0.688,2025-12-03T22:00:00
I01129,U0225,C051,completed,0.489,1.0,,2025-12-04T00:00:00
I01130,U0078,C044,viewed,0.382,0.33,0.283,2025-12-04T02:00:00
I01131,U0085,C050,quiz_passed,0.767,1.0,0.64,2025-12-04T04:00:00
I01132,U0175,C025,viewed,0.151,0.072,,2025-12-04T06:00:00
I01133,U0126,C061,viewed,0.288,0.002,,2025-12-04T08:00:00
I01134,U0104,C071,viewed,0.261,0.053,,2025-12-04T10:00:00
I01135,U0144,C067,quiz_passed,0.765,1.0,0.682,2025-12-04T12:00:00
I01136,U0098,C051,completed,0.462,1.0,,2025-12-04T14:00:00
I01137,U0109,C067,completed,0.472,1.0,,2025-12-04T16:00:00
I01138,U0147,C050,completed,0.472,1.0,,2025-12-04T18:00:00
I01139,U0069,C013,completed,0.465,1.0,,2025-12-04T20:00:00
I01140,U0166,C015,quiz_passed,0.786,1.0,0.612,2025-12-04T22:00:00
I01141,U0105,C010,viewed,0.477,0.7,0.232,2025-12-05T00:00:00
I01142,U0222,C053,completed,0.552,1.0,,2025-12-05T02:00:00
I01143,U0131,C013,completed,0.559,1.0,,2025-12-05T04:00:00
I01144,U0146,C003,quiz_passed,0.799,1.0,0.777,2025-12-05T06:00:00
I01145,U0182,C075,viewed,0.254,0.068,,2025-12-05T08:00:00
I01146,U0216,C019,completed,0.532,1.0,,2025-12-05T10:00:00
I01147,U0077,C030,viewed,0.266,0.059,,2025-12-05T12:00:00
I01148,U0120,C045,viewed,0.366,0.3,0.263,2025-12-05T14:00:00
I01149,U0104,C025,viewed,0.352,0.33,0.369,2025-12-05T16:00:00
I01150,U0001,C048,completed,0.776,1.0,0.568,2025-12-05T18:00:00
I01151,U0077,C075,viewed,0.119,0.03,,2025-12-05T20:00:00
I01152,U0027,C045,viewed,0.284,0.2,0.31,2025-12-05T22:00:00
I01153,U0194,C010,completed,0.761,1.0,0.506,2025-12-06T00:00:00
I01154,U0137,C075,quiz_passed,0.785,1.0,0.803,2025-12-06T02:00:00
I01155,U0046,C050,quiz_passed,0.774,1.0,0.781,2025-12-06T04:00:00
I01156,U0181,C061,viewed,0.108,0.029,,2025-12-06T06:00:00
I01157,U0162,C063,viewed,0.25,0.087,,2025-12-06T08:00:00
I01158,U0048,C006,completed,0.555,1.0,,2025-12-06T10:00:00
I01159,U0030,C045,viewed,0.13,0.09,,2025-12-06T12:00:00
I01160,U0086,C011,viewed,0.402,0.31,0.335,2025-12-06T14:00:00
I01161,U0178,C067,completed,0.832,1.0,0.767,2025-12-06T16:00:00
I01162,U0239,C009,disliked,0.374,0.17,0.387,2025-12-06T18:00:00
I01163,U0193,C033,viewed,0.255,0.26,,2025-12-06T20:00:00
I01164,U0230,C043,completed,0.573,1.0,,2025-12-06T22:00:00
I01165,U0074,C073,viewed,0.142,0.028,,2025-12-07T00:00:00
I01166,U0213,C066,completed,0.499,1.0,,2025-12-07T02:00:00
I01167,U0177,C018,viewed,0.132,0.003,,2025-12-07T04:00:00
I01168,U0113,C064,completed,0.525,1.0,,2025-12-07T06:00:00
I01169,U0062,C006,completed,0.804,1.0,0.592,2025-12-07T08:00:00
I01170,U0166,C051,completed,0.731,1.0,0.637,2025-12-07T10:00:00
I01171,U0247,C046,viewed,0.161,0.054,,2025-12-07T12:00:00
I01172,U0166,C075,completed,0.758,1.0,0.523,2025-12-07T14:00:00
I01173,U0148,C013,completed,0.82,1.0,0.742,2025-12-07T16:00:00
I01174,U0123,C018,completed,0.514,1.0,,2025-12-07T18:00:00
I01175,U0110,C045,viewed,0.182,0.034,,2025-12-07T20:00:00
I01176,U0112,C013,completed,0.67,1.0,0.419,2025-12-07T22:00:00
I01177,U0138,C017,viewed,0.503,0.69,0.387,2025-12-08T00:00:00
I01178,U0145,C078,completed,0.494,1.0,,2025-12-08T02:00:00
I01179,U0136,C044,quiz_passed,0.789,1.0,0.6,2025-12-08T04:00:00
I01180,U0046,C005,completed,0.781,1.0,0.578,2025-12-08T06:00:00
I01181,U0177,C048,completed,0.477,1.0,,2025-12-08T08:00:00
I01182,U0249,C030,completed,0.801,1.0,0.593,2025-12-08T10:00:00
I01183,U0027,C074,viewed,0.236,0.022,,2025-12-08T12:00:00
I01184,U0248,C051,quiz_passed,0.824,1.0,0.855,2025-12-08T14:00:00
I01185,U0114,C010,completed,0.748,1.0,0.507,2025-12-08T16:00:00
I01186,U0067,C066,completed,0.576,1.0,,2025-12-08T18:00:00
I01187,U0110,C017,completed,0.558,1.0,,2025-12-08T20:00:00
I01188,U0235,C061,quiz_passed,0.812,1.0,0.871,2025-12-08T22:00:00
I01189,U0138,C016,disliked,0.164,0.13,,2025-12-09T00:00:00
I01190,U0117,C003,completed,0.792,1.0,0.706,2025-12-09T02:00:00
I01191,U0031,C016,disliked,0.365,0.11,0.484,2025-12-09T04:00:00
I01192,U0200,C045,completed,0.5,1.0,,2025-12-09T06:00:00
I01193,U0044,C047,completed,0.477,1.0,,2025-12-09T08:00:00
I01194,U0109,C057,completed,0.472,1.0,,2025-12-09T10:00:00
I01195,U0107,C008,quiz_passed,0.839,1.0,0.776,2025-12-09T12:00:00
I01196,U0076,C046,completed,0.51,1.0,,2025-12-09T14:00:00
I01197,U0020,C003,quiz_passed,0.784,1.0,0.648,2025-12-09T16:00:00
I01198,U0012,C013,viewed,0.358,0.35,0.299,2025-12-09T18:00:00
I01199,U0204,C017,viewed,0.506,0.41,0.574,2025-12-09T20:00:00
I01200,U0042,C073,completed,0.502,1.0,,2025-12-09T22:00:00
I01201,U0177,C065,disliked,0.147,0.16,,2025-12-10T00:00:00
I01202,U0219,C063,completed,0.51,1.0,,2025-12-10T02:00:00
I01203,U0108,C001,quiz_passed,0.802,1.0,0.693,2025-12-10T04:00:00
I01204,U0090,C046,completed,0.704,1.0,0.502,2025-12-10T06:00:00
I01205,U0235,C001,completed,0.504,1.0,,2025-12-10T08:00:00
I01206,U0031,C057,quiz_passed,0.806,1.0,0.783,2025-12-10T10:00:00
I01207,U0130,C037,viewed,0.434,0.22,0.444,2025-12-10T12:00:00
I01208,U0015,C009,quiz_passed,0.776,1.0,0.755,2025-12-10T14:00:00
I01209,U0035,C013,viewed,0.143,0.039,,2025-12-10T16:00:00
I01210,U0198,C018,quiz_passed,0.787,1.0,0.735,2025-12-10T18:00:00
I01211,U0045,C073,completed,0.858,1.0,0.707,2025-12-10T20:00:00
I01212,U0247,C002,completed,0.76,1.0,0.66,2025-12-10T22:00:00
I01213,U0182,C075,completed,0.686,1.0,0.501,2025-12-11T00:00:00
I01214,U0225,C076,quiz_passed,0.803,1.0,0.801,2025-12-11T02:00:00
I01215,U0084,C075,viewed,0.449,0.68,,2025-12-11T04:00:00
I01216,U0095,C016,completed,0.795,1.0,0.781,2025-12-11T06:00:00
I01217,U0222,C066,disliked,0.341,0.07,0.38,2025-12-11T08:00:00
I01218,U0084,C028,viewed,0.388,0.29,0.421,2025-12-11T10:00:00
I01219,U0110,C066,completed,0.764,1.0,0.594,2025-12-11T12:00:00
I01220,U0044,C005,completed,0.844,1.0,0.79,2025-12-11T14:00:00
I01221,U0003,C076,quiz_passed,0.808,1.0,0.842,2025-12-11T16:00:00
I01222,U0073,C067,disliked,0.341,0.17,0.525,2025-12-11T18:00:00
I01223,U0244,C063,completed,0.504,1.0,,2025-12-11T20:00:00
I01224,U0058,C065,viewed,0.285,0.47,,2025-12-11T22:00:00
I01225,U0082,C050,quiz_passed,0.777,1.0,0.713,2025-12-12T00:00:00
I01226,U0159,C015,quiz_passed,0.797,1.0,0.793,2025-12-12T02:00:00
I01227,U0186,C044,completed,0.71,1.0,0.538,2025-12-12T04:00:00
I01228,U0106,C010,completed,0.669,1.0,0.448,2025-12-12T06:00:00
I01229,U0163,C066,quiz_passed,0.834,1.0,0.756,2025-12-12T08:00:00
I01230,U0227,C011,viewed,0.406,0.39,0.35,2025-12-12T10:00:00
I01231,U0110,C008,completed,0.555,1.0,,2025-12-12T12:00:00
I01232,U0197,C073,quiz_passed,0.799,1.0,0.665,2025-12-12T14:00:00
I01233,U0012,C046,viewed,0.213,0.035,,2025-12-12T16:00:00
I01234,U0147,C048,quiz_passed,0.812,1.0,0.796,2025-12-12T18:00:00
I01235,U0182,C048,completed,0.744,1.0,0.594,2025-12-12T20:00:00
I01236,U0137,C044,completed,0.827,1.0,0.759,2025-12-12T22:00:00
I01237,U0068,C003,quiz_passed,0.855,1.0,0.789,2025-12-13T00:00:00
I01238,U0046,C003,completed,0.54,1.0,,2025-12-13T02:00:00
I01239,U0077,C043,completed,0.553,1.0,,2025-12-13T04:00:00
I01240,U0029,C044,completed,0.576,1.0,,2025-12-13T06:00:00
I01241,U0131,C065,viewed,0.214,0.3,,2025-12-13T08:00:00
I01242,U0093,C075,viewed,0.143,0.078,,2025-12-13T10:00:00
I01243,U0018,C065,viewed,0.3,0.082,,2025-12-13T12:00:00
I01244,U0130,C044,completed,0.731,1.0,0.638,2025-12-13T14:00:00
I01245,U0225,C046,viewed,0.303,0.55,,2025-12-13T16:00:00
I01246,U0125,C046,viewed,0.388,0.51,0.188,2025-12-13T18:00:00
I01247,U0162,C049,completed,0.844,1.0,0.729,2025-12-13T20:00:00
I01248,U0112,C001,completed,0.484,1.0,,2025-12-13T22:00:00
I01249,U0208,C057,completed,0.81,1.0,0.774,2025-12-14T00:00:00
I01250,U0097,C076,completed,0.556,1.0,,2025-12-14T02:00:00
I01251,U0137,C010,viewed,0.532,0.49,0.52,2025-12-14T04:00:00
I01252,U0074,C067,quiz_passed,0.847,1.0,0.733,2025-12-14T06:00:00
I01253,U0199,C029,completed,0.845,1.0,0.833,2025-12-14T08:00:00
I01254,U0101,C044,completed,0.791,1.0,0.714,2025-12-14T10:00:00
I01255,U0042,C061,viewed,0.279,0.36,,2025-12-14T12:00:00
I01256,U0088,C050,completed,0.58,1.0,,2025-12-14T14:00:00
I01257,U0163,C046,completed,0.675,1.0,0.474,2025-12-14T16:00:00
I01258,U0054,C015,quiz_passed,0.797,1.0,0.662,2025-12-14T18:00:00
I01259,U0169,C075,completed,0.756,1.0,0.598,2025-12-14T20:00:00
I01260,U0164,C074,viewed,0.122,0.055,,2025-12-14T22:00:00
I01261,U0129,C047,quiz_passed,0.781,1.0,0.615,2025-12-15T00:00:00
I01262,U0207,C030,completed,0.525,1.0,,2025-12-15T02:00:00
I01263,U0172,C009,quiz_passed,0.831,1.0,0.84,2025-12-15T04:00:00
I01264,U0043,C051,viewed,0.308,0.33,,2025-12-15T06:00:00
I01265,U0058,C074,completed,0.679,1.0,0.475,2025-12-15T08:00:00
I01266,U0203,C072,completed,0.766,1.0,0.576,2025-12-15T10:00:00
I01267,U0073,C043,completed,0.473,1.0,,2025-12-15T12:00:00
I01268,U0176,C018,completed,0.717,1.0,0.579,2025-12-15T14:00:00
I01269,U0191,C008,quiz_passed,0.827,1.0,0.85,2025-12-15T16:00:00
I01270,U0078,C006,viewed,0.161,0.029,,2025-12-15T18:00:00
I01271,U0162,C016,completed,0.561,1.0,,2025-12-15T20:00:00
I01272,U0085,C050,quiz_passed,0.82,1.0,0.656,2025-12-15T22:00:00
I01273,U0016,C057,viewed,0.169,0.091,,2025-12-16T00:00:00
I01274,U0001,C075,viewed,0.419,0.46,0.309,2025-12-16T02:00:00
I01275,U0013,C075,viewed,0.206,0.002,,2025-12-16T04:00:00
I01276,U0079,C029,viewed,0.128,0.029,,2025-12-16T06:00:00
I01277,U0156,C058,completed,0.728,1.0,0.559,2025-12-16T08:00:00
I01278,U0163,C016,viewed,0.2,0.066,,2025-12-16T10:00:00
I01279,U0073,C047,completed,0.494,1.0,,2025-12-16T12:00:00
I01280,U0132,C075,viewed,0.366,0.65,,2025-12-16T14:00:00
I01281,U0067,C030,completed,0.577,1.0,,2025-12-16T16:00:00
I01282,U0117,C062,viewed,0.458,0.29,0.59,2025-12-16T18:00:00
I01283,U0033,C074,completed,0.645,1.0,0.462,2025-12-16T20:00:00
I01284,U0026,C065,disliked,0.117,0.04,,2025-12-16T22:00:00
I01285,U0207,C050,completed,0.555,1.0,,2025-12-17T00:00:00
I01286,U0189,C061,quiz_passed,0.839,1.0,0.675,2025-12-17T02:00:00
I01287,U0025,C073,completed,0.528,1.0,,2025-12-17T04:00:00
I01288,U0224,C044,viewed,0.121,0.04,,2025-12-17T06:00:00
I01289,U0143,C011,viewed,0.147,0.027,,2025-12-17T08:00:00
I01290,U0235,C042,quiz_passed,0.837,1.0,0.867,2025-12-17T10:00:00
I01291,U0088,C050,completed,0.558,1.0,,2025-12-17T12:00:00
I01292,U0075,C051,quiz_passed,0.857,1.0,0.805,2025-12-17T14:00:00
I01293,U0159,C028,completed,0.763,1.0,0.73,2025-12-17T16:00:00
I01294,U0065,C045,completed,0.797,1.0,0.582,2025-12-17T18:00:00
I01295,U0150,C015,viewed,0.173,0.26,,2025-12-17T20:00:00
I01296,U0231,C016,viewed,0.347,0.63,,2025-12-17T22:00:00
I01297,U0139,C074,completed,0.808,1.0,0.691,2025-12-18T00:00:00
I01298,U0227,C053,completed,0.759,1.0,0.677,2025-12-18T02:00:00
I01299,U0165,C065,completed,0.802,1.0,0.616,2025-12-18T04:00:00
I01300,U0248,C048,completed,0.534,1.0,,2025-12-18T06:00:00
I01301,U0093,C074,quiz_passed,0.747,1.0,0.686,2025-12-18T08:00:00
I01302,U0135,C015,quiz_passed,0.813,1.0,0.77,2025-12-18T10:00:00
I01303,U0097,C013,completed,0.698,1.0,0.437,2025-12-18T12:00:00
I01304,U0046,C074,completed,0.808,1.0,0.596,2025-12-18T14:00:00
I01305,U0063,C074,completed,0.477,1.0,,2025-12-18T16:00:00
I01306,U0124,C015,quiz_passed,0.924,1.0,0.875,2025-12-18T18:00:00
I01307,U0072,C006,completed,0.549,1.0,,2025-12-18T20:00:00
I01308,U0207,C025,viewed,0.315,0.36,,2025-12-18T22:00:00
I01309,U0001,C010,completed,0.536,1.0,,2025-12-19T00:00:00
I01310,U0159,C054,completed,0.574,1.0,,2025-12-19T02:00:00
I01311,U0009,C001,completed,0.506,1.0,,2025-12-19T04:00:00
I01312,U0054,C054,completed,0.513,1.0,,2025-12-19T06:00:00
I01313,U0116,C030,completed,0.8,1.0,0.844,2025-12-19T08:00:00
I01314,U0107,C065,quiz_passed,0.869,1.0,0.782,2025-12-19T10:00:00
I01315,U0057,C041,viewed,0.213,0.051,,2025-12-19T12:00:00
I01316,U0184,C074,viewed,0.22,0.073,,2025-12-19T14:00:00
I01317,U0053,C050,completed,0.738,1.0,0.621,2025-12-19T16:00:00
I01318,U0217,C075,completed,0.677,1.0,0.511,2025-12-19T18:00:00
I01319,U0016,C076,completed,0.574,1.0,,2025-12-19T20:00:00
I01320,U0011,C046,viewed,0.287,0.34,,2025-12-19T22:00:00
I01321,U0087,C036,disliked,0.303,0.05,0.27,2025-12-20T00:00:00
I01322,U0085,C073,completed,0.539,1.0,,2025-12-20T02:00:00
I01323,U0132,C074,viewed,0.415,0.46,0.233,2025-12-20T04:00:00
I01324,U0016,C075,completed,0.69,1.0,0.499,2025-12-20T06:00:00
I01325,U0091,C072,completed,0.571,1.0,,2025-12-20T08:00:00
I01326,U0136,C054,completed,0.86,1.0,0.703,2025-12-20T10:00:00
I01327,U0186,C029,completed,0.552,1.0,,2025-12-20T12:00:00
I01328,U0054,C071,quiz_passed,0.856,1.0,0.696,2025-12-20T14:00:00
I01329,U0233,C002,disliked,0.268,0.01,0.335,2025-12-20T16:00:00
I01330,U0036,C066,viewed,0.274,0.39,,2025-12-20T18:00:00
I01331,U0040,C001,viewed,0.167,0.063,,2025-12-20T20:00:00
I01332,U0066,C026,completed,0.545,1.0,,2025-12-20T22:00:00
I01333,U0233,C015,quiz_passed,0.732,1.0,0.678,2025-12-21T00:00:00
I01334,U0091,C054,viewed,0.235,0.033,,2025-12-21T02:00:00
I01335,U0113,C075,quiz_passed,0.838,1.0,0.75,2025-12-21T04:00:00
I01336,U0211,C010,viewed,0.114,0.099,,2025-12-21T06:00:00
I01337,U0073,C054,quiz_passed,0.798,1.0,0.727,2025-12-21T08:00:00
I01338,U0075,C050,completed,0.772,1.0,0.776,2025-12-21T10:00:00
I01339,U0120,C013,completed,0.564,1.0,,2025-12-21T12:00:00
I01340,U0222,C011,quiz_passed,0.74,1.0,0.672,2025-12-21T14:00:00
I01341,U0010,C048,disliked,0.24,0.03,0.339,2025-12-21T16:00:00
I01342,U0126,C044,disliked,0.299,0.13,0.308,2025-12-21T18:00:00
I01343,U0231,C076,quiz_passed,0.838,1.0,0.811,2025-12-21T20:00:00
I01344,U0216,C019,viewed,0.269,0.022,,2025-12-21T22:00:00
I01345,U0129,C018,completed,0.527,1.0,,2025-12-22T00:00:00
I01346,U0205,C018,viewed,0.135,0.066,,2025-12-22T02:00:00
I01347,U0032,C005,viewed,0.538,0.7,0.248,2025-12-22T04:00:00
I01348,U0109,C003,disliked,0.361,0.14,0.391,2025-12-22T06:00:00
I01349,U0032,C002,quiz_passed,0.821,1.0,0.652,2025-12-22T08:00:00
I01350,U0201,C058,completed,0.492,1.0,,2025-12-22T10:00:00
I01351,U0042,C046,viewed,0.239,0.087,,2025-12-22T12:00:00
I01352,U0239,C046,completed,0.678,1.0,0.293,2025-12-22T14:00:00
I01353,U0035,C048,quiz_passed,0.794,1.0,0.793,2025-12-22T16:00:00
I01354,U0137,C046,viewed,0.303,0.33,,2025-12-22T18:00:00
I01355,U0235,C076,completed,0.537,1.0,,2025-12-22T20:00:00
I01356,U0132,C076,viewed,0.247,0.3,,2025-12-22T22:00:00
I01357,U0114,C047,completed,0.745,1.0,0.594,2025-12-23T00:00:00
I01358,U0165,C041,completed,0.524,1.0,,2025-12-23T02:00:00
I01359,U0183,C048,viewed,0.227,0.072,,2025-12-23T04:00:00
I01360,U0134,C011,completed,0.517,1.0,,2025-12-23T06:00:00
I01361,U0083,C017,viewed,0.187,0.041,,2025-12-23T08:00:00
I01362,U0243,C035,completed,0.877,1.0,0.759,2025-12-23T10:00:00
I01363,U0211,C035,completed,0.574,1.0,,2025-12-23T12:00:00
I01364,U0221,C057,completed,0.494,1.0,,2025-12-23T14:00:00
I01365,U0116,C049,completed,0.907,1.0,0.847,2025-12-23T16:00:00
I01366,U0020,C071,viewed,0.539,0.62,0.346,2025-12-23T18:00:00
I01367,U0023,C010,quiz_passed,0.82,1.0,0.63,2025-12-23T20:00:00
I01368,U0140,C050,completed,0.474,1.0,,2025-12-23T22:00:00
I01369,U0229,C076,completed,0.49,1.0,,2025-12-24T00:00:00
I01370,U0228,C017,viewed,0.472,0.65,0.337,2025-12-24T02:00:00
I01371,U0054,C011,viewed,0.107,0.044,,2025-12-24T04:00:00
I01372,U0040,C010,completed,0.63,1.0,0.423,2025-12-24T06:00:00
I01373,U0173,C045,viewed,0.507,0.52,0.42,2025-12-24T08:00:00
I01374,U0135,C002,quiz_passed,0.781,1.0,0.742,2025-12-24T10:00:00
I01375,U0131,C028,quiz_passed,0.719,1.0,0.6,2025-12-24T12:00:00
I01376,U0093,C046,completed,0.781,1.0,0.549,2025-12-24T14:00:00
I01377,U0217,C001,disliked,0.101,0.02,,2025-12-24T16:00:00
I01378,U0023,C049,quiz_passed,0.856,1.0,0.714,2025-12-24T18:00:00
I01379,U0139,C075,completed,0.532,1.0,,2025-12-24T20:00:00
I01380,U0063,C029,completed,0.568,1.0,,2025-12-24T22:00:00
I01381,U0093,C013,completed,0.547,1.0,,2025-12-25T00:00:00
I01382,U0056,C035,completed,0.543,1.0,,2025-12-25T02:00:00
I01383,U0113,C046,completed,0.559,1.0,,2025-12-25T04:00:00
I01384,U0232,C028,completed,0.461,1.0,,2025-12-25T06:00:00
I01385,U0028,C050,disliked,0.332,0.15,0.507,2025-12-25T08:00:00
I01386,U0114,C061,viewed,0.359,0.27,0.408,2025-12-25T10:00:00
I01387,U0072,C006,quiz_passed,0.73,1.0,0.671,2025-12-25T12:00:00
I01388,U0244,C061,viewed,0.218,0.015,,2025-12-25T14:00:00
I01389,U0097,C071,viewed,0.107,0.079,,2025-12-25T16:00:00
I01390,U0045,C015,viewed,0.441,0.26,0.591,2025-12-25T18:00:00
I01391,U0066,C076,viewed,0.227,0.005,,2025-12-25T20:00:00
I01392,U0009,C017,completed,0.779,1.0,0.676,2025-12-25T22:00:00
I01393,U0172,C047,completed,0.554,1.0,,2025-12-26T00:00:00
I01394,U0245,C028,viewed,0.35,0.38,0.338,2025-12-26T02:00:00
I01395,U0191,C054,viewed,0.251,0.035,,2025-12-26T04:00:00
I01396,U0211,C054,viewed,0.264,0.24,,2025-12-26T06:00:00
I01397,U0150,C043,completed,0.577,1.0,,2025-12-26T08:00:00
I01398,U0239,C045,viewed,0.139,0.095,,2025-12-26T10:00:00
I01399,U0045,C074,viewed,0.524,0.5,0.448,2025-12-26T12:00:00
I01400,U0204,C044,quiz_passed,0.77,1.0,0.633,2025-12-26T14:00:00
I01401,U0182,C045,completed,0.46,1.0,,2025-12-26T16:00:00
I01402,U0091,C075,viewed,0.278,0.31,,2025-12-26T18:00:00
I01403,U0142,C025,quiz_passed,0.811,1.0,0.682,2025-12-26T20:00:00
I01404,U0218,C049,viewed,0.217,0.22,,2025-12-26T22:00:00
I01405,U0052,C057,viewed,0.295,0.33,,2025-12-27T00:00:00
I01406,U0248,C075,viewed,0.507,0.51,0.576,2025-12-27T02:00:00
I01407,U0207,C013,completed,0.512,1.0,,2025-12-27T04:00:00
I01408,U0149,C035,completed,0.495,1.0,,2025-12-27T06:00:00
I01409,U0176,C043,completed,0.531,1.0,,2025-12-27T08:00:00
I01410,U0104,C066,disliked,0.121,0.03,,2025-12-27T10:00:00
I01411,U0217,C054,quiz_passed,0.767,1.0,0.629,2025-12-27T12:00:00
I01412,U0004,C053,completed,0.471,1.0,,2025-12-27T14:00:00
I01413,U0225,C075,quiz_passed,0.802,1.0,0.665,2025-12-27T16:00:00
I01414,U0229,C049,viewed,0.148,0.095,,2025-12-27T18:00:00
I01415,U0159,C044,disliked,0.312,0.03,0.437,2025-12-27T20:00:00
I01416,U0205,C013,viewed,0.109,0.063,,2025-12-27T22:00:00
I01417,U0024,C046,completed,0.725,1.0,0.406,2025-12-28T00:00:00
I01418,U0070,C044,completed,0.541,1.0,,2025-12-28T02:00:00
I01419,U0133,C018,completed,0.49,1.0,,2025-12-28T04:00:00
I01420,U0242,C006,completed,0.814,1.0,0.648,2025-12-28T06:00:00
I01421,U0105,C015,completed,0.54,1.0,,2025-12-28T08:00:00
I01422,U0100,C047,viewed,0.41,0.51,0.359,2025-12-28T10:00:00
I01423,U0217,C015,quiz_passed,0.769,1.0,0.694,2025-12-28T12:00:00
I01424,U0040,C054,completed,0.5,1.0,,2025-12-28T14:00:00
I01425,U0021,C013,completed,0.682,1.0,0.446,2025-12-28T16:00:00
I01426,U0098,C005,completed,0.75,1.0,0.606,2025-12-28T18:00:00
I01427,U0199,C064,completed,0.545,1.0,,2025-12-28T20:00:00
I01428,U0103,C074,completed,0.741,1.0,0.539,2025-12-28T22:00:00
I01429,U0229,C013,viewed,0.159,0.006,,2025-12-29T00:00:00
I01430,U0132,C042,quiz_passed,0.782,1.0,0.679,2025-12-29T02:00:00
I01431,U0068,C073,quiz_passed,0.827,1.0,0.755,2025-12-29T04:00:00
I01432,U0050,C045,completed,0.579,1.0,,2025-12-29T06:00:00
I01433,U0178,C035,completed,0.536,1.0,,2025-12-29T08:00:00
I01434,U0017,C057,viewed,0.189,0.033,,2025-12-29T10:00:00
I01435,U0110,C073,quiz_passed,0.778,1.0,0.65,2025-12-29T12:00:00
I01436,U0001,C015,quiz_passed,0.732,1.0,0.647,2025-12-29T14:00:00
I01437,U0019,C074,completed,0.478,1.0,,2025-12-29T16:00:00
I01438,U0053,C017,completed,0.494,1.0,,2025-12-29T18:00:00
I01439,U0104,C076,completed,0.54,1.0,,2025-12-29T20:00:00
